종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
096870,엘디티,16.57,14.8,0.0,15.01,18.01,18.6,11.95,703.1,703.1,89.33,2.47,19.72,0.0,0.0,12384959098.0,0.8219,0.0,0.0,3.3792,0.0,23.37,0.0,0.0,0.0,5020,41851403887
097230,HJ중공업,-32.37,-5.86,0.0,-6.39,-8.19,-1089.91,452.13,99.9,99.9,18.11,0.63,-311.1,0.0,0.0,1706532000000.0,0.7155,0.0,0.0,0.4254,0.0,0.0,0.0,0.0,0.0,8040,725990011890
097520,엠씨넥스,13.21,7.52,0.0,2.37,3.91,238.79,75.78,132.36,132.36,56.89,-23.04,-59.64,0.0,0.0,1009273639991.0,1.9205,0.0,0.0,0.9914,0.0,51.39,0.0,0.0,0.0,57500,1000610047846
097780,에코볼트,-16.39,-12.79,0.0,-17.48,-43.52,-197.0,28.23,203.44,203.44,77.99,-47.91,-223.39,0.0,0.0,112691082415.0,0.2938,0.0,0.0,0.1781,0.0,0.0,0.0,0.0,0.0,988,20073650793
097800,윈팩,-12.55,-5.32,0.0,-6.35,-8.15,-64.46,136.15,31.89,31.89,42.35,-7.86,-220.73,0.0,0.0,101442175549.0,0.6523,0.0,0.0,0.5691,0.0,0.0,0.0,0.0,0.0,2115,57729528535
097870,효성오앤비,3.11,2.7,0.0,5.28,7.62,15.9,15.27,441.16,441.16,86.75,2.9,-22.12,0.0,0.0,30143893021.0,0.3547,0.0,0.0,2.4074,0.0,52.71,0.0,0.0,0.0,8550,72568008705
097950,CJ제일제당,8.26,3.32,0.0,5.8,3.39,15244.29,148.51,97.22,97.22,40.24,8.43,12.13,0.0,0.0,26289227767000.0,0.9789,0.0,0.0,0.2219,0.0,14.35,0.0,0.0,0.0,387500,5833485254691
098120,마이크로컨텍솔,18.09,14.67,0.0,12.92,12.34,79.33,23.29,409.4,409.4,81.11,56.29,379.61,0.0,0.0,61382432205.0,1.1895,0.0,0.0,1.9093,0.0,16.0,0.0,0.0,0.0,14100,117195683453
098460,고영,14.12,10.75,0.0,16.72,16.01,413.51,31.36,572.95,572.95,76.13,37.74,161.01,0.0,0.0,247301342081.0,0.6714,0.0,0.0,6.5363,0.0,41.22,0.0,0.0,0.0,23700,1616431634446
098660,에스티오,1.15,0.55,0.0,0.46,0.52,2.99,110.19,162.61,162.61,47.58,-5.76,127.15,0.0,0.0,64487015798.0,1.0457,0.0,0.0,0.4853,0.0,212.94,0.0,0.0,0.0,2505,31294220665
