종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
001570,금양,-14.99,-5.65,0.0,-43.45,-67.17,-446.61,165.33,12.0,12.0,37.69,-33.14,20.25,0.0,0.0,102780898535.0,0.0841,0.0,0.0,6.1617,0.0,0.0,0.0,0.0,0.0,9900,633300000000
0015N0,아로마티카,10.78,8.88,0.0,10.04,8.95,51.4,21.37,478.18,478.18,82.39,-2.68,-9.09,0.0,0.0,51187435857.0,0.9921,21.72,0.0,2.6628,0.0,28.29,0.0,0.0,0.0,10840,136300000000
0015S0,페스카로,4.2,3.9,0.0,5.29,15.41,8.79,7.81,1399.18,1399.18,92.76,16.13,-33.54,0.0,0.0,16627916707.0,0.2529,15.79,0.0,4.2278,0.0,85.35,0.0,0.0,0.0,7120,70300000000
001620,케이비아이동국실업,11.77,3.66,0.0,2.3,3.91,185.58,221.58,83.69,83.69,31.1,20.89,393.34,0.0,0.0,808008048191.0,0.9374,1.02,0.0,0.0594,0.0,34.59,0.0,0.0,0.0,2155,48000000000
001630,종근당홀딩스,5.95,3.33,0.0,6.08,5.66,582.81,78.39,81.05,81.05,56.06,0.13,64.24,0.0,0.0,959011774439.0,0.5888,3.66,0.0,0.205,0.0,15.65,0.0,0.0,0.0,39250,196600000000
001680,대상,-27.63,-8.71,0.0,3.85,-6.89,1692.82,217.17,113.72,113.72,31.53,3.44,-4.33,0.0,0.0,4401305371276.0,1.2651,0.0,0.0,0.1441,0.0,17.82,0.0,0.0,0.0,18310,634400000000
001720,신영증권,6.13,1.08,0.0,5.52,4.55,1361.46,466.36,0.0,0.0,17.66,-10.78,-20.09,0.0,0.0,2466380710168.0,0.2376,14.22,0.0,1.0425,0.0,81.66,0.0,0.0,0.0,156400,2571200000000
001740,SK네트웍스,2.47,0.99,0.0,1.28,0.74,862.93,148.85,102.79,102.79,40.18,-11.91,-24.25,0.0,0.0,6745127000000.0,1.3381,11.95,0.0,0.1954,0.0,50.21,0.0,0.0,0.0,6570,1317900000000
001750,한양증권,9.72,3.09,0.0,8.28,6.22,753.11,215.17,0.0,0.0,31.73,9.09,38.31,0.0,0.0,909022352850.0,0.4957,4.77,0.0,0.3241,0.0,20.53,0.0,0.0,0.0,19500,294600000000
001770,SHD,3.55,2.44,0.0,2.73,1.96,27.38,45.47,216.78,216.78,68.74,-5.82,168.01,0.0,0.0,100397778375.0,1.2457,23.91,0.0,0.1604,0.0,15.08,0.0,0.0,0.0,13220,16100000000
001780,알루코,3.92,1.74,0.0,6.06,2.76,349.0,125.5,97.33,97.33,44.35,-7.59,-8.29,0.0,0.0,575658057136.0,0.6305,8.3,0.0,0.2793,0.0,19.17,0.0,0.0,0.0,1661,160800000000
001790,대한제당,-12.46,-4.8,0.0,4.17,-4.45,565.56,159.38,164.34,164.34,38.55,-1.28,52.87,0.0,0.0,1356276028000.0,1.0805,0.0,0.0,0.186,0.0,18.1,0.0,0.0,0.0,2925,252300000000
001800,오리온홀딩스,6.55,5.46,0.0,14.37,9.95,4877.29,19.93,279.57,279.57,83.38,6.19,-3.66,0.0,0.0,3393126199452.0,0.5487,11.5,0.0,0.4574,0.0,5.29,0.0,0.0,0.0,25800,1552000000000
001810,무림SP,-0.83,-0.49,0.0,0.86,-0.81,17.78,71.28,167.24,167.24,58.38,16.29,169.95,0.0,0.0,205670598437.0,0.5982,0.0,0.0,0.1279,0.0,95.29,0.0,0.0,0.0,1189,26300000000
001820,삼화콘덴서공업,4.51,3.71,0.0,4.37,4.28,128.66,21.69,400.86,400.86,82.18,-0.31,-27.89,0.0,0.0,294491998379.0,0.8655,61.25,0.0,3.978,0.0,95.76,0.0,0.0,0.0,112700,1171500000000
001840,이화공영,23.78,4.22,0.0,2.86,1.85,32.9,464.23,88.56,88.56,17.72,-10.21,116.64,0.0,0.0,115190727605.0,2.2824,0.0,0.0,0.5434,0.0,31.65,0.0,0.0,0.0,2215,62600000000
001890,아이파크영창,19.01,-30.58,0.0,-16.6,-16.39,-51.63,-162.16,22.58,22.58,-160.89,-24.33,-10.8,0.0,0.0,31105086538.0,1.8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
001940,KISCO홀딩스,-1.55,-1.4,0.0,-8.57,-2.81,-707.47,10.9,1153.34,1153.34,90.17,-18.55,-1850.29,0.0,0.0,825260643220.0,0.498,0.0,0.0,0.487,0.0,0.0,0.0,0.0,0.0,28350,401900000000
001970,에스지신성건설,-11.14,-5.08,0.0,-92.05,-22.1,-206.3,119.46,41.47,41.47,45.57,-83.93,-28.01,0.0,0.0,22412385642.0,0.2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
002020,코오롱,-12.24,-3.98,0.0,1.03,-5.04,605.01,207.31,55.76,55.76,32.54,-0.57,165.76,0.0,0.0,5886133083763.0,0.7904,0.0,0.0,0.0567,0.0,88.55,0.0,0.0,0.0,25850,333700000000
002030,아세아,2.52,1.54,0.0,5.89,2.72,1110.3,63.04,150.51,150.51,61.33,-6.13,-35.61,0.0,0.0,1884464676000.0,0.5678,15.84,0.0,0.2327,0.0,15.51,0.0,0.0,0.0,213000,438500000000
002070,비비안,-15.27,-6.23,0.0,-2.25,-5.67,-50.04,144.96,83.07,83.07,40.82,0.32,-979.76,0.0,0.0,222445054857.0,1.0999,0.0,0.0,0.1038,0.0,0.0,0.0,0.0,0.0,4805,23100000000
